Tracker ID,Unit,Chinese name,Plant,Wiki page,Sponsor,Parent,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Year
G102477,Duernrohr 2,,Duernrohr power station,http://bit.ly/1R2uCuT,EVN,EVN,352,Operating,EU28,Austria,Lower Austria,48.32611,15.923333,1987
G106840,Mellach power station,,Mellach power station,http://bit.ly/257u2TX,Verbund Thermal Power,Verbund,246,Operating,EU28,Austria,Styria,46.90819,15.492306,1986
G110643,Voitsberg 1,,Voitsberg power station,http://bit.ly/1PYpw09,Verbund,Verbund,40,Retired,EU28,Austria,Styria,47.0475,15.160278,1953
G110644,Voitsberg 2,,Voitsberg power station,http://bit.ly/1PYpw09,Verbund,Verbund,65,Retired,EU28,Austria,Styria,47.0475,15.160278,1956
G110645,Voitsberg 3,,Voitsberg power station,http://bit.ly/2kUMwpG,Verbund,Verbund,330,Retired,EU28,Austria,Styria,47.0475,15.160278,1983
G111546,Zeltweg 1,,Zeltweg power station,http://bit.ly/2kUzx7m,Verbund,Verbund,137,Retired,EU28,Austria,Styria,47.25,15.166667,1962
G106239,Lenzing Energy-I No T5,,Lenzing Energy power station,http://bit.ly/1SUAaJv,Lenzing Ag,Lenzing Ag,37,Operating,EU28,Austria,Upper Austria,47.976111,13.595556,1999
G108571,Riedersbach 1,,Riedersbach power station,http://bit.ly/257vHcf,Energie AG Oberösterreich,Energie AG,55,Retired,EU28,Austria,Upper Austria,48.031769,12.843122,1969
G108572,Riedersbach 2,,Riedersbach power station,http://bit.ly/257vHcf,Energie AG Oberösterreich,Energie AG,165,Retired,EU28,Austria,Upper Austria,48.031769,12.843122,1986
G110177,Timelkam 4,,Timelkam power station,http://bit.ly/20gKj3U,Energie Ag Oberosterreich,Energie AG,66,Retired,EU28,Austria,Upper Austria,48.010807,13.589111,1962
G113488,Barisal power station,,Barisal power station,http://bit.ly/2AGeAEQ,"ISO Tech Group, Power China Resources","ISO Tech Group, Power China Resources",350,Pre-Permit,South Asia,Bangladesh,Barisal,21.98472222,90.15527778,2022
G100828,Bhola power station (S Alam),,Bhola power station (S Alam),http://bit.ly/1p3S4co,S Alam Group and Lanco,"LANCO Group, S Alam Group",217,Cancelled,South Asia,Bangladesh,Barisal,22.6903,90.6525,
G113491,Patuakhali power station (Ashuganj) Unit 1,,Patuakhali power station (Ashuganj),http://bit.ly/2AHK3X4,"Ashuganj Power Station Company, China Energy Engineering Corporation","Ashuganj Power Station Company, China Energy Engineering Corporation",660,Announced,South Asia,Bangladesh,Barisal,21.986667,90.241667,2021
G113492,Patuakhali power station (Ashuganj) Unit 2,,Patuakhali power station (Ashuganj),http://bit.ly/2AHK3X4,"Ashuganj Power Station Company, China Energy Engineering Corporation","Ashuganj Power Station Company, China Energy Engineering Corporation",660,Announced,South Asia,Bangladesh,Barisal,21.986667,90.241667,2023
G105463,Patuakhali power station (BCPCL) Unit 1,,Patuakhali power station (BCPCL),http://bit.ly/2AH63S4,Bangladesh-China Power Company Limited (BCPCL),"CMC, Bangladesh Power Development Board",660,Pre-Permit,South Asia,Bangladesh,Barisal,21.986667,90.241667,2021
G105464,Patuakhali power station (BCPCL) Unit 2,,Patuakhali power station (BCPCL),http://bit.ly/2AH63S4,Bangladesh-China Power Company Limited (BCPCL),"CMC, Bangladesh Power Development Board",660,Pre-Permit,South Asia,Bangladesh,Barisal,21.986667,90.241667,2022
G107884,Patuakhali power station (RPCL/NORINCO) Unit 1,,Patuakhali power station (RPCL/NORINCO),http://bit.ly/1syWRKm,Rural Power Company Limited and NORINCO,"NORINCO, Rural Power Company Limited",660,Pre-Permit,South Asia,Bangladesh,Barisal,22.3542,90.3181,2022
G107885,Patuakhali power station (RPCL/NORINCO) Unit 2,,Patuakhali power station (RPCL/NORINCO),http://bit.ly/1syWRKm,Rural Power Company Limited and NORINCO,"NORINCO, Rural Power Company Limited",660,Pre-Permit,South Asia,Bangladesh,Barisal,22.3542,90.3181,2023
G105461,Payra power station Unit 1,,Payra power station,http://bit.ly/2nHKcHv,Bangladesh-China Power Company Limited (BCPCL),"CMC, Bangladesh Power Development Board",660,Construction,South Asia,Bangladesh,Barisal,22.001974,90.30821,2019
G105462,Payra power station Unit 2,,Payra power station,http://bit.ly/2nHKcHv,Bangladesh-China Power Company Limited (BCPCL),"CMC, Bangladesh Power Development Board",660,Construction,South Asia,Bangladesh,Barisal,22.001974,90.30821,2019
G112681,Banshkhali power station (Beximco),,Banshkhali power station (Beximco),http://bit.ly/2mXIC1j,Beximco Group and China Resources,"Beximco Group, China Resources",660,Shelved,South Asia,Bangladesh,Chittagong,22.025,91.955,
G101511,Banshkhali power station (S Alam) Unit 1,,Banshkhali power station (S Alam),http://bit.ly/1p3S7Vx,"S Alam Group, SEPCOIII, STG Development Group","S Alam Group, SEPCOIII, STG Development Group",612,Pre-Permit,South Asia,Bangladesh,Chittagong,22.3667,91.8,
G101512,Banshkhali power station (S Alam) Unit 2,,Banshkhali power station (S Alam),http://bit.ly/1p3S7Vx,"S Alam Group, SEPCOIII, STG Development Group","S Alam Group, SEPCOIII, STG Development Group",612,Pre-Permit,South Asia,Bangladesh,Chittagong,22.3667,91.8,
G100969,Boalkhali power station (Beximco),,Boalkhali power station (Beximco),http://bit.ly/1qIfJOg,Beximco Group and China Resources,"Beximco Group, China Resources",660,Shelved,South Asia,Bangladesh,Chittagong,21.55,91.95,
G101510,Chittagong power station (Orion),,Chittagong power station (Orion),http://bit.ly/QX5iM0,Orion Group,Orion Group,283,Cancelled,South Asia,Bangladesh,Chittagong,22.3242,91.8622,
G112682,Daudkandi power station Unit 1,,Daudkandi power station,http://bit.ly/2gsFEMs,"Meghna Group, SEPCO","ChinaPower, Meghna Group",660,Shelved,South Asia,Bangladesh,Chittagong,23.533333,90.716667,
G112683,Daudkandi power station Unit 2,,Daudkandi power station,http://bit.ly/2gsFEMs,"Meghna Group, SEPCO","ChinaPower, Meghna Group",660,Shelved,South Asia,Bangladesh,Chittagong,23.533333,90.716667,
G101037,Maheshkhali power station (BPDB/TNB) Unit 1,,Maheshkhali power station (BPDB/TNB),http://bit.ly/2AGlo5v,Tenaga Nasional Berhad and Bangladesh Power Development Board,"Bangladesh Power Development Board, Tenaga Nasional Berhad",660,Shelved,South Asia,Bangladesh,Chittagong,21.55,91.95,2022
G101038,Maheshkhali power station (BPDB/TNB) Unit 2,,Maheshkhali power station (BPDB/TNB),http://bit.ly/2AGlo5v,Tenaga Nasional Berhad and Bangladesh Power Development Board,"Bangladesh Power Development Board, Tenaga Nasional Berhad",660,Shelved,South Asia,Bangladesh,Chittagong,22.3242,91.8622,2022
G113095,Maheshkhali power station (Huadian) Unit 1,,Maheshkhali power station (Huadian),http://bit.ly/2AGi4HC,Huadian Chittagong,"Bangladesh Power Development Board, China Huadian",660,Announced,South Asia,Bangladesh,Chittagong,21.6,91.95,2022
G113096,Maheshkhali power station (Huadian) Unit 2,,Maheshkhali power station (Huadian),http://bit.ly/2AGi4HC,Huadian Chittagong,"Bangladesh Power Development Board, China Huadian",660,Announced,South Asia,Bangladesh,Chittagong,21.6,91.95,2022
G106579,Maheshkhali power station (KEPCO) Unit 1,,Maheshkhali power station (KEPCO),http://bit.ly/2AGaqwE,Korea Electric Power Corporation,KEPCO,660,Shelved,South Asia,Bangladesh,Chittagong,21.6,91.95,2023
G113487,Maheshkhali power station (KEPCO) Unit 2,,Maheshkhali power station (KEPCO),http://bit.ly/2AGaqwE,Korea Electric Power Corporation,KEPCO,660,Shelved,South Asia,Bangladesh,Chittagong,21.6,91.95,2023
G106577,Maheshkhali power station (PowerChina) Unit 1,,Maheshkhali power station (PowerChina),http://bit.ly/2qportK,"SEPCO, Bangladesh Power Development Board","Bangladesh Power Development Board, PowerChina",660,Shelved,South Asia,Bangladesh,Chittagong,21.6,91.95,
G106578,Maheshkhali power station (PowerChina) Unit 2,,Maheshkhali power station (PowerChina),http://bit.ly/2qportK,"SEPCO, Bangladesh Power Development Board","Bangladesh Power Development Board, PowerChina",660,Shelved,South Asia,Bangladesh,Chittagong,21.6,91.95,
G113388,Matarbari Kohelia power station Unit 1,,Matarbari Kohelia power station,http://bit.ly/2lKxOp6,CPGCBL/Sembcorp Joint Venture,"CPGCBL, Sembcorp",700,Announced,South Asia,Bangladesh,Chittagong,21.6,91.95,
G106718,Matarbari power station Unit 1,,Matarbari power station,http://bit.ly/1lR71O5,Coal Power Generation Company Bangladesh,Sumitomo,600,Permitted,South Asia,Bangladesh,Chittagong,21.7,91.86667,2024
G106719,Matarbari power station Unit 2,,Matarbari power station,http://bit.ly/1lR71O5,Coal Power Generation Company Bangladesh,Sumitomo,600,Permitted,South Asia,Bangladesh,Chittagong,21.7,91.86667,2024
G112684,Mirsarai power station (Hangzhou Jinjiang) Unit 1,,Mirsarai power station (Hangzhou Jinjiang),http://bit.ly/2gsYqHl,"Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company","Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company",660,Announced,South Asia,Bangladesh,Chittagong,22.771667,91.575,
G112685,Mirsarai power station (Hangzhou Jinjiang) Unit 2,,Mirsarai power station (Hangzhou Jinjiang),http://bit.ly/2gsYqHl,"Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company","Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company",660,Announced,South Asia,Bangladesh,Chittagong,22.771667,91.575,
G106945,Mirsarai power station Unit 1,,Mirsarai power station,http://bit.ly/2Qr4VrR,BSRM,Chittagong Power Company Limited,150,Shelved,South Asia,Bangladesh,Chittagong,22.771667,91.575,
G106946,Mirsarai power station Unit 2,,Mirsarai power station,http://bit.ly/2Qr4VrR,BSRM,Chittagong Power Company Limited,150,Shelved,South Asia,Bangladesh,Chittagong,22.771667,91.575,
G113489,Pekua power station Unit 1,,Pekua power station,http://bit.ly/2AH3saK,Mitsui,Mitsui,650,Pre-Permit,South Asia,Bangladesh,Chittagong,21.55,91.95,2023
G113490,Pekua power station Unit 2,,Pekua power station,http://bit.ly/2AH3saK,Mitsui,Mitsui,650,Pre-Permit,South Asia,Bangladesh,Chittagong,21.55,91.95,2023
G102964,Gazaria power station (Orion),,Gazaria power station (Orion),http://bit.ly/1sz2LLz,Orion Power Unit-2 Dhaka Limited,"Orion Group, Fujian Zhongde Energy, Firstgen Energy FZE",635,Shelved,South Asia,Bangladesh,Dhaka,23.541667,90.608333,
G102965,Gazaria power station (RPCL),,Gazaria power station (RPCL),http://bit.ly/1sySIpQ,Rural Power Company Limited,"Hubei Hongyuan Power Engineering, Rural Power Company Limited, PowerChina",350,Pre-Permit,South Asia,Bangladesh,Dhaka,23.541667,90.608333,2023
G106750,Mawa power station,,Mawa power station,http://bit.ly/25aN3HO,Orion Power Unit 2 Dhaka Ltd,Orion Group,635,Shelved,South Asia,Bangladesh,Dhaka,23.46,90.54,
G105726,Khulna power station (Orion),,Khulna power station (Orion),http://bit.ly/1zz3xV0,Orion Power Khulna,Orion Group,660,Shelved,South Asia,Bangladesh,Khulna,22.5712191,89.5662117,
G108473,Rampal power station Unit 1,,Rampal power station,http://bit.ly/1erPiul,Bangladesh India Friendship Power,"Bangladesh Power Development Board, NTPC",660,Construction,South Asia,Bangladesh,Khulna,22.5924582,89.556427,2022
G108474,Rampal power station Unit 2,,Rampal power station,http://bit.ly/1erPiul,Bangladesh India Friendship Power,"Bangladesh Power Development Board, NTPC",660,Construction,South Asia,Bangladesh,Khulna,22.5924582,89.556427,2022
G112636,Rampal power station Unit 3,,Rampal power station,http://bit.ly/1erPiul,Bangladesh India Friendship Power,"Bangladesh Power Development Board, NTPC",660,Shelved,South Asia,Bangladesh,Khulna,22.5924582,89.556427,
G112637,Rampal power station Unit 4,,Rampal power station,http://bit.ly/1erPiul,Bangladesh India Friendship Power,"Bangladesh Power Development Board, NTPC",660,Shelved,South Asia,Bangladesh,Khulna,22.5924582,89.556427,
G100598,Barapukuria Coal Power Plant Unit 1,,Barapukuria Coal Power Plant,http://bit.ly/1erP06H,Bangladesh Power Development Board,Bangladesh Power Development Board,125,Operating,South Asia,Bangladesh,Rajshahi,25.5537569,88.9486312,2006
G100599,Barapukuria Coal Power Plant Unit 2,,Barapukuria Coal Power Plant,http://bit.ly/1erP06H,Bangladesh Power Development Board,Bangladesh Power Development Board,125,Operating,South Asia,Bangladesh,Rajshahi,25.5537569,88.9486312,2006
G100600,Barapukuria Coal Power Plant Unit 3,,Barapukuria Coal Power Plant,http://bit.ly/1erP06H,Bangladesh Power Development Board,Bangladesh Power Development Board,275,Operating,South Asia,Bangladesh,Rajshahi,25.553438,88.95048,2018
G100601,Barapukuria power station (Ashuganj) Unit 1,,Barapukuria power station (Ashuganj),http://bit.ly/1Qrel0E,Ashuganj Power Station Company,Ashuganj Power Station Company,660,Cancelled,South Asia,Bangladesh,Rajshahi,25.5481721,88.9592171,
G100602,Barapukuria power station (Ashuganj) Unit 2,,Barapukuria power station (Ashuganj),http://bit.ly/1Qrel0E,Ashuganj Power Station Company,Ashuganj Power Station Company,660,Cancelled,South Asia,Bangladesh,Rajshahi,25.5481721,88.9592171,
G113869,Dighipara power station,,Dighipara power station,http://bit.ly/2KdbGLx,NWPGCL,Bangladesh Power Development Board,1000,Announced,South Asia,Bangladesh,Rangpur,25.416667,89.083333,2025
G107975,Phulbari Coal Project (Asia Energy),,Phulbari Coal Project (Asia Energy),http://bit.ly/2QSPXeE,Asia Energy Corporation,GCM Resources,1000,Cancelled,South Asia,Bangladesh,Rangpur,25.9468733,89.5532405,
G114019,Phulbari Coal Project (China Gezhouba),,Phulbari Coal Project (China Gezhouba),http://bit.ly/2QxHEob,"GCM Resources, China Energy Engineering Corporation",GCM Resources,2000,Announced,South Asia,Bangladesh,Rangpur,25.9468733,89.5532405,
G114020,Phulbari Coal Project (Sinohydro),,Phulbari Coal Project (Sinohydro),http://bit.ly/2QxmlDk,,GCM Resources,4000,Announced,South Asia,Bangladesh,Rangpur,25.9468733,89.5532405,
G106238,Lelchitsy Power Station,,Lelchitsy Power Station,http://bit.ly/1ouvHw1,Undetermined,TBD,400,Cancelled,Eurasia,Belarus,Gomel,51.789444,28.321389,
G111547,Zelwa Power Station,,Zelwa Power Station,http://bit.ly/1m6od4t,Kulczyk Holding,Kulczyk Holding,1000,Cancelled,Eurasia,Belarus,,53.15,24.8167,
G106980,Mol 11,,Mol power station,http://bit.ly/1UeouCv,Electrabel,Engie,124,Retired,EU28,Belgium,Antwerp,51.2234,5.099,1963
G106981,Mol 12,,Mol power station,http://bit.ly/1UeouCv,Electrabel,Engie,131,Retired,EU28,Belgium,Antwerp,51.2234,5.099,1967
G108657,Ruien 3,,Ruien power station,http://bit.ly/1R8sdPn,Electrabel,Engie,130,Retired,EU28,Belgium,East Flanders,50.78342,3.4883854,1966
G108658,Ruien 4,,Ruien power station,http://bit.ly/1R8sdPn,Electrabel,Engie,130,Retired,EU28,Belgium,East Flanders,50.78342,3.4883854,1967
G108659,Ruien 5,,Ruien power station,http://bit.ly/1R8sdPn,Electrabel,Engie,290,Retired,EU28,Belgium,East Flanders,50.78342,3.4883854,1973
G100158,Amercoeur 1A,,Amercoeur power station,http://bit.ly/1RTXQhB,Electrabel,Engie,125,Retired,EU28,Belgium,Hainaut,50.431,4.3955,1968
G100159,Amercoeur 2,,Amercoeur power station,http://bit.ly/1RTXQhB,Electrabel,Engie,127,Retired,EU28,Belgium,Hainaut,50.431,4.3955,1968
G113448,Farciennes 1,,Farciennes power station,,Electrabel,Engie,92,Retired,EU28,Belgium,Hainaut,50.42,4.556,1958
G113449,Farciennes 2,,Farciennes power station,,Electrabel,Engie,110,Retired,EU28,Belgium,Hainaut,50.42,4.556,1958
G106984,Monceau-Sur-Sambre 1,,Monceau-Sur-Sambre power station,http://bit.ly/1SHFdOV,Electrabel,Engie,50,Retired,EU28,Belgium,Hainaut,50.4034,4.3844,1949
G106985,Monceau-Sur-Sambre 10,,Monceau-Sur-Sambre power station,http://bit.ly/1SHFdOV,Electrabel,Engie,116,Retired,EU28,Belgium,Hainaut,50.4034,4.3844,1964
G106986,Monceau-Sur-Sambre 2,,Monceau-Sur-Sambre power station,http://bit.ly/1SHFdOV,Electrabel,Engie,50,Retired,EU28,Belgium,Hainaut,50.4034,4.3844,1949
G100361,Arwirs 4,,Arwirs power station,http://bit.ly/1Ts5GyM,Electrabel,Engie,80,Retired,EU28,Belgium,Leige,50.5851,5.418,1967
G100362,Arwirs 5,,Arwirs power station,http://bit.ly/1Ts5GyM,Electrabel,Engie,300,Retired,EU28,Belgium,Leige,50.5851,5.418,1973
G113447,Awirs 4,,Awirs power station,http://bit.ly/2ApgxYt,Electrabel,Engie,125,Retired,EU28,Belgium,Liege,50.586,5.423,1967
G102984,Genk-Langerlo power station Unit 1,,Genk-Langerlo power station,http://bit.ly/1MuxpsL,E.On Benelux,E.ON,280,Retired,EU28,Belgium,Limburg,50.940323,5.491806,1973
G102985,Genk-Langerlo power station Unit 2,,Genk-Langerlo power station,http://bit.ly/1MuxpsL,E.On Benelux,E.ON,280,Retired,EU28,Belgium,Limburg,50.940323,5.491806,1974
G100278,Antwerp Power Station,,Antwerp Power Station,http://bit.ly/1kZj3b9,E.ON,E.ON,1100,Cancelled,EU28,Belgium,,51.219216,4.402882,2010
G100525,Banovici Power Station,,Banovici Power Station,http://bit.ly/1gCrpAL,RMU Banovici,RMU Banovici,350,Permitted,non-EU Europe,Bosnia & Herzegovina,FBIH,44.4,18.5333,2020
G101092,Bugojno Thermal Power Project Unit 1,,Bugojno Thermal Power Project,http://bit.ly/NvT5wP,Elektroprivreda BIH (EPBIH),Elektroprivreda BIH (EPBIH),300,Announced,non-EU Europe,Bosnia & Herzegovina,FBIH,44.05,17.45,2030
G101093,Bugojno Thermal Power Project Unit 2,,Bugojno Thermal Power Project,http://bit.ly/NvT5wP,Elektroprivreda BIH (EPBIH),Elektroprivreda BIH (EPBIH),300,Cancelled,non-EU Europe,Bosnia & Herzegovina,FBIH,44.05,17.45,
G103056,Glinica Power Station Unit 1,,Glinica Power Station,http://bit.ly/1jzhHlH,"EP HZHB, Aluminji","EP HZHB, Aluminji",500,Cancelled,non-EU Europe,Bosnia & Herzegovina,FBIH,43.333,17.8,
G105453,Kakanj Thermal Power Plant Unit 5,,Kakanj Thermal Power Plant,http://bit.ly/1J6mOlB,JP Elektroprivreda BiH,JP Elektroprivreda BiH,110,Operating,non-EU Europe,Bosnia & Herzegovina,FBIH,44.089633,18.113865,1969
G105454,Kakanj Thermal Power Plant Unit 6,,Kakanj Thermal Power Plant,http://bit.ly/1J6mOlB,JP Elektroprivreda BiH,JP Elektroprivreda BiH,110,Operating,non-EU Europe,Bosnia & Herzegovina,FBIH,44.089633,18.113865,1977
G105455,Kakanj Thermal Power Plant Unit 7,,Kakanj Thermal Power Plant,http://bit.ly/1J6mOlB,JP Elektroprivreda BiH,JP Elektroprivreda BiH,230,Operating,non-EU Europe,Bosnia & Herzegovina,FBIH,44.089633,18.113865,1988
G105456,Kakanj Thermal Power Plant Unit 8,,Kakanj Thermal Power Plant,http://bit.ly/1pifmce,Elektroprivreda BIH (EPBIH),Elektroprivreda BIH (EPBIH),300,Permitted,non-EU Europe,Bosnia & Herzegovina,FBIH,44.089722,18.114444,2022
G105457,Kakanj Thermal Power Plant Unit 9,,Kakanj Thermal Power Plant,http://bit.ly/1pifmce,Elektroprivreda BIH (EPBIH),Elektroprivreda BIH (EPBIH),300,Announced,non-EU Europe,Bosnia & Herzegovina,FBIH,44.089722,18.114444,2032
G105521,Kamengrad Thermal Power Plant Unit 1,,Kamengrad Thermal Power Plant,http://bit.ly/NvKt9H,RMU Kamengrad,RMU Kamengrad,215,Announced,non-EU Europe,Bosnia & Herzegovina,FBIH,44.766667,16.666667,
G105522,Kamengrad Thermal Power Plant Unit 2,,Kamengrad Thermal Power Plant,http://bit.ly/NvKt9H,RMU Kamengrad,RMU Kamengrad,215,Announced,non-EU Europe,Bosnia & Herzegovina,FBIH,44.766667,16.666667,
